instance_id,n_pts,n_k,kmin,kmax,gap,side_min
555244,78,3,59,70,9,26
555249,151,6,65,79,9,46
555264,57,4,64,73,6,28
555266,127,3,67,74,5,5
555267,61,3,69,74,3,13
555271,172,8,69,87,6,30
555273,586,7,59,71,6,119
555280,240,6,60,71,6,71
555282,182,4,68,75,2,10
555289,22,2,68,71,2,10
555290,17,2,65,73,7,7
555295,320,4,65,70,2,4
555301,15,2,80,85,4,5
555303,1104,9,66,78,4,200
555317,121,3,65,76,9,28
555336,33,4,66,80,11,5
555338,261,3,60,71,9,40
555339,56,4,72,83,8,28
555378,192,6,62,74,7,17
555382,438,7,62,75,7,94
555384,225,3,67,80,11,3
555387,178,4,65,77,8,27
555395,61,4,70,78,5,24
555400,17,3,65,75,8,4
555406,109,4,66,75,3,12
555425,91,5,60,71,7,17
555475,208,3,61,71,8,36
555484,176,4,61,72,8,80
555488,220,3,64,75,9,9
555503,85,3,61,71,8,29
555507,116,4,69,74,2,43
555523,64,2,52,68,15,3
555525,69,2,75,94,18,23
555531,148,3,73,86,11,55
555543,1257,18,65,85,2,525
555544,1419,16,62,85,4,297
555547,438,12,65,79,3,207
555549,1040,15,56,77,5,64
555560,460,4,71,79,5,3
555561,128,3,67,78,9,50
555562,501,7,75,84,3,35
555567,388,9,72,90,6,16
555569,1504,13,63,79,4,646
555571,110,5,58,78,12,46
555574,190,5,65,72,3,32
555575,311,5,59,66,3,102
555576,328,7,56,77,15,67
555580,650,8,55,81,16,271
555581,237,3,77,81,2,93
555583,266,4,67,82,6,51
555584,295,4,75,81,3,50
555604,60,2,57,60,2,3
555609,241,5,57,74,13,68
555611,801,12,54,72,4,293
555612,371,5,60,71,5,70
555622,160,4,59,64,2,25
555629,29,2,64,76,11,7
555636,207,4,71,84,10,24
555637,159,3,63,76,11,27
555650,392,5,58,71,9,103
555651,1701,22,62,91,5,267
555658,305,5,64,79,11,116
555664,122,4,71,84,10,9
555665,183,5,56,67,7,18
555666,762,15,60,80,3,249
555670,185,3,51,64,11,80
555671,312,4,50,64,11,11
555677,792,6,72,87,9,352
555678,138,7,60,74,8,50
555680,260,5,56,72,12,48
555683,161,8,54,71,7,73
555690,52,4,68,77,6,12
555691,267,6,55,71,11,124
555692,212,7,62,81,10,56
555694,50,3,69,77,6,16
555699,421,6,61,75,9,10
555700,251,4,61,68,4,11
555702,180,6,64,83,14,6
555703,347,6,60,68,3,149
555704,1348,13,61,84,11,396
555711,302,5,56,74,14,113
555712,149,5,58,71,9,10
555715,465,11,59,80,9,20
555716,148,5,57,77,16,11
555717,133,4,44,52,5,48
555721,175,6,53,60,2,24
555722,205,6,46,57,5,31
555736,589,10,58,69,2,196
555738,324,2,74,86,11,4
555739,59,3,54,73,17,17
555743,99,3,56,68,10,9
555744,108,5,51,65,9,38
555745,142,5,55,68,9,53
555747,243,4,56,75,16,64
555754,72,3,55,60,3,14
555756,1110,15,49,66,2,221
555761,196,4,58,69,8,72
555768,39,4,62,82,17,14
555773,445,5,66,74,4,114
555778,279,4,51,68,14,74
555779,266,7,48,65,5,120
555783,207,6,45,60,10,24
555790,142,3,52,59,5,36
555791,129,3,44,61,15,61
555792,2131,23,59,88,6,66
555794,202,5,65,74,5,24
555799,103,3,64,69,3,44
555806,212,4,55,61,3,42
555811,33,2,43,60,16,4
555812,190,6,53,64,6,19
555817,372,6,53,68,6,176
555819,81,3,63,69,4,27
555821,807,15,68,89,3,17
555830,75,3,48,64,14,30
555833,27,2,53,68,14,9
555838,139,3,48,65,15,68
555840,89,4,49,66,12,3
555841,1486,17,51,71,2,630
555842,324,8,64,84,11,150
555843,69,2,63,71,7,3
555844,204,5,56,76,16,5
555848,305,3,43,51,6,8
555858,138,5,65,74,4,52
555866,268,3,57,63,4,5
555874,316,7,57,68,5,131
555876,321,6,54,73,14,50
555894,174,4,56,69,7,41
555900,107,3,56,62,4,36
555904,127,2,53,67,13,13
555913,118,6,73,80,2,59
555915,45,3,55,64,7,11
555926,66,3,69,88,17,25
555929,518,8,45,61,4,255
555933,1086,13,48,67,3,71
555937,55,2,72,75,2,5
555946,1011,12,59,73,2,213
555950,319,6,79,90,3,155
555952,2576,15,59,75,2,334
555957,133,5,75,88,8,45
555962,82,4,63,73,4,15
555964,379,3,63,73,8,166
555965,108,5,54,72,14,19
555969,131,3,60,70,8,58
555976,192,4,58,66,5,8
555977,173,3,59,68,7,68
555981,122,2,59,67,7,23
555985,116,4,59,64,2,45
555986,78,3,60,69,7,14
555987,2973,15,47,64,3,810
555988,359,8,60,72,3,144
555991,273,5,64,78,10,40
555992,52,5,62,70,4,19
555993,2029,15,50,68,2,57
555995,974,12,46,64,5,477
555996,48,3,46,58,10,7
556000,118,2,76,88,11,39
556003,30,2,64,74,9,8
556005,223,3,67,72,3,33
556006,304,9,56,70,3,38
556010,20,2,61,70,8,3
556011,391,7,59,75,5,24
556012,2178,16,52,72,5,1077
556014,101,3,63,73,8,27
556015,21,2,48,52,3,6
556019,56,2,43,57,13,16
556021,279,7,57,71,7,137
556022,707,10,47,65,9,105
556025,229,5,63,71,3,27
556029,138,6,61,68,2,30
556032,25,3,53,60,5,4
556040,61,2,44,48,3,3
556041,1895,13,45,69,12,23
556043,114,2,66,71,4,55
556044,95,5,66,75,3,32
556046,379,7,61,79,8,83
556047,784,9,54,64,2,309
556048,418,6,57,73,11,45
556058,667,13,49,68,4,283
556066,263,5,54,60,2,94
556071,324,5,47,56,4,33
556076,47,2,60,64,3,4
556096,353,4,64,76,9,9
556103,330,4,65,81,13,14
556111,510,7,65,79,8,81
556120,59,4,62,73,8,16
556127,366,6,59,68,4,13
556131,846,9,65,85,8,330
556143,1006,13,50,71,4,243
556144,159,4,60,72,9,23
556146,26,3,65,78,11,6
556166,65,4,64,70,3,30
556167,15,2,60,71,10,3
556168,462,6,59,69,5,42
556174,689,9,61,75,4,273
556175,1118,10,53,72,10,77
556178,55,2,65,77,11,10
556180,794,6,63,77,9,174
556193,223,3,50,63,11,32
556199,114,3,69,81,10,6
556204,476,7,68,81,7,72
556205,183,5,65,79,10,32
556210,214,4,68,80,9,30
556215,360,7,62,79,11,50
556228,206,6,55,71,11,57
556230,884,12,68,85,5,376
556236,33,2,60,71,10,11
556242,46,2,63,74,10,23
556245,227,5,53,68,11,8
556249,178,4,64,76,9,9
556250,527,7,55,69,8,35
556280,661,6,60,74,8,121
556292,225,4,60,81,18,41
556295,158,4,67,82,10,59
556299,215,5,53,68,11,84
556300,292,5,49,57,4,68
556307,245,3,69,81,10,31
556308,492,10,61,74,4,21
556315,149,4,53,72,16,16
556316,62,4,53,60,4,30
556318,145,4,56,76,17,20
556321,43,2,52,69,16,4
556325,105,3,52,62,8,39
556332,18,2,55,64,8,3
556341,260,4,69,74,2,51
556344,411,8,62,72,3,45
556345,172,3,53,69,14,74
556348,142,4,70,85,12,30
556349,174,5,70,85,11,42
556358,551,7,46,65,13,151
556359,53,5,63,69,2,4
556361,156,5,56,67,7,23
556377,190,3,53,63,8,12
556392,259,6,64,74,4,108
556394,110,4,57,77,17,9
556412,666,8,53,76,13,54
556413,53,4,54,71,14,13
556420,853,7,67,75,2,3
556427,88,3,55,76,13,27
556429,145,3,73,78,3,42
556431,982,7,58,67,2,454
556438,130,7,46,64,10,59
556444,1755,18,63,88,7,784
556445,303,4,68,75,4,26
556459,441,4,69,75,3,3
556461,137,4,45,62,14,62
556462,538,7,62,83,11,113
556467,1350,8,45,58,6,78
556478,138,4,57,75,15,56
556484,227,6,66,87,16,104
556491,320,3,68,75,5,25
556492,1093,12,59,80,10,401
556497,147,3,61,80,17,44
556503,247,5,69,75,2,117
556506,52,3,66,77,9,5
556509,73,2,62,80,17,3
556529,307,6,68,75,2,112
556540,241,3,63,82,17,34
556541,138,3,62,67,3,44
556545,268,7,64,80,7,23
556549,65,3,66,71,3,15
556565,360,4,46,56,7,61
556569,159,3,62,68,4,75
556575,703,15,47,68,4,164
556578,393,7,65,77,4,82
556580,567,7,54,74,14,67
556589,93,2,51,58,6,8
556590,132,3,49,60,9,52
556592,164,4,65,76,8,30
556598,427,5,56,74,14,156
556602,19,3,64,83,17,7
556607,61,2,69,73,3,23
556609,45,2,59,77,17,5
556632,125,3,50,67,15,6
556636,257,3,55,72,15,122
556646,198,7,59,78,6,86
556649,297,5,67,76,4,25
556660,98,3,47,65,16,3
556665,111,4,61,79,15,4
556671,185,5,64,78,10,40
556676,59,2,53,70,16,25
556679,336,3,59,78,17,59
556686,105,2,64,73,8,46
556688,71,2,66,71,4,19
556702,298,3,62,79,15,45
556711,96,5,53,61,2,4
556717,81,3,67,72,3,29
556725,159,4,56,74,15,77
556735,136,6,58,65,2,42
556740,381,6,61,79,7,54
556746,40,2,55,63,7,10
556750,470,3,67,76,7,10
556757,111,4,62,70,5,49
556775,1099,8,60,79,11,256
556777,644,10,56,79,14,14
556793,33,3,60,64,2,16
556797,61,4,60,66,3,18
556807,74,5,62,76,7,23
556809,169,4,54,62,5,5
556811,108,3,49,56,5,4
556812,414,6,67,76,3,82
556813,320,6,65,72,2,139
556814,287,4,62,79,13,42
556820,123,7,51,72,10,20
556822,266,5,59,75,9,36
556824,2149,14,58,76,5,838
556828,46,3,49,55,4,13
556829,111,3,64,75,9,33
556833,268,4,63,75,8,8
556836,123,3,62,74,10,60
556841,307,8,49,62,6,18
556845,257,4,57,79,19,50
556851,140,4,60,76,13,48
556857,2054,19,55,77,4,292
556865,88,3,46,53,5,25
556867,138,7,56,66,4,55
556869,132,5,47,55,4,63
556871,245,7,43,51,2,105
556883,243,5,47,53,2,48
556888,104,2,49,54,4,46
556890,118,4,53,63,7,14
556894,113,5,66,80,8,47
556895,21,3,58,63,3,6
556898,163,3,55,64,5,26
556902,74,3,49,56,3,20
556908,38,3,48,53,3,17
556909,210,5,65,80,6,63
556922,472,7,51,65,7,66
556923,34,2,50,55,4,15
556929,297,11,59,77,7,128
556932,110,5,61,73,8,16
556934,176,5,54,63,5,41
556939,60,3,50,58,6,19
556944,57,3,51,55,2,25
556949,88,3,61,78,15,29
556953,58,4,45,55,7,10
556954,82,5,43,53,6,26
556956,38,3,44,50,4,4
556963,234,7,67,81,6,54
556965,48,3,60,70,8,4
556971,78,2,48,55,6,21
556982,82,4,68,81,10,11
556983,331,6,55,62,2,45
556986,258,5,51,61,6,4
556987,111,3,67,81,12,30
556988,752,14,61,77,3,181
556994,233,5,63,78,11,24
556998,182,6,50,61,6,50
557001,82,3,44,52,6,35
557002,200,8,65,80,4,81
557006,79,4,45,61,13,3
557009,253,6,49,59,5,92
557011,218,3,50,59,7,73
557012,122,7,52,63,5,11
557013,474,12,59,74,2,17
557016,232,5,60,66,2,30
557019,141,5,49,60,7,66
557021,121,3,40,49,7,57
557036,67,3,48,58,8,32
557040,138,4,53,63,7,17
557043,152,4,64,80,13,60
557044,455,10,61,77,4,178
557049,347,7,50,63,6,109
557054,75,3,46,56,8,13
557056,206,7,66,81,9,75
557057,181,5,60,67,3,45
557058,259,4,67,80,10,33
557062,119,5,52,69,13,53
557063,258,7,62,78,8,80
557071,129,5,56,74,12,6
557072,21,2,48,61,12,8
557074,141,5,54,64,6,10
557077,51,4,61,74,4,24
557078,67,4,55,60,2,15
557079,308,7,59,78,11,19
557080,61,4,57,65,5,22
557081,125,4,49,54,2,52
557087,172,4,66,71,2,13
557093,56,3,56,67,9,24
557103,1781,17,37,56,2,648
557104,53,3,53,64,9,15
557105,147,5,63,77,10,11
557107,31,2,64,68,3,12
557111,521,10,46,60,4,152
557114,64,4,52,60,5,9
557120,1346,14,33,48,2,37
557121,54,4,48,53,2,26
557129,44,3,63,78,13,8
557134,138,5,55,67,8,60
557136,934,11,57,70,3,28
557143,392,6,69,76,2,181
557149,305,9,39,51,4,117
557150,756,13,44,60,3,96
557152,138,3,57,62,3,10
557158,468,5,68,76,4,49
557159,218,3,70,75,3,75
557164,16273,39,33,88,10,175
557166,323,8,52,63,4,88
557169,565,12,49,65,4,170
557173,956,12,46,64,3,140
557179,213,6,42,57,7,83
557183,281,4,54,63,6,41
557184,167,5,47,59,6,68
557187,287,4,51,66,12,59
557191,1028,11,37,55,5,273
557192,366,8,63,77,7,112
557196,187,4,47,55,5,84
557198,715,11,61,75,2,21
557199,243,9,49,63,3,55
557200,47,3,50,59,7,3
557202,591,13,43,57,2,147
557205,1393,18,46,66,2,208
557206,1374,16,38,55,2,530
557207,47,2,47,53,5,10
557211,66,5,53,70,7,13
557214,36,2,45,48,2,7
557216,94,4,52,67,7,8
557217,137,3,67,74,5,18
557220,104,4,65,73,5,52
557221,104,5,55,66,6,50
557223,39,4,47,58,8,13
557224,181,6,47,60,8,36
557226,235,4,44,55,8,16
557227,46,2,48,55,6,8
557228,42,3,48,56,6,9
557229,354,9,46,58,2,104
557230,378,8,64,77,4,55
557231,77,3,63,71,6,23
557233,199,6,60,67,2,94
557244,37,3,55,64,7,6
557247,160,6,43,53,4,46
557249,663,9,48,60,4,61
557251,58,5,57,69,8,9
557256,205,6,60,74,9,11
557257,216,9,66,81,5,27
557259,291,4,57,62,2,22
557260,55,4,42,51,5,5
557261,379,7,66,78,6,174
557265,301,5,54,63,5,124
557272,66,3,72,77,3,4
557275,175,5,43,54,4,43
557286,174,4,37,49,9,12
557291,68,2,50,57,6,17
557292,537,11,48,61,3,65
557293,67,3,46,56,8,8
557297,72,2,57,69,11,10
557307,336,7,46,60,5,43
557309,876,12,36,49,2,38
557310,103,2,58,61,2,45
557315,205,5,47,59,5,37
557321,116,2,51,56,4,12
557323,420,9,37,51,3,101
557329,1212,18,56,79,4,181
557330,3170,17,51,70,2,106
557337,169,7,49,60,2,25
557338,244,5,64,75,7,55
557339,493,7,60,75,4,11
557343,775,12,46,64,5,184
557344,77,4,48,63,12,27
557347,161,4,69,75,3,39
557348,175,4,55,61,3,50
557349,929,13,65,82,3,441
557352,700,6,55,67,6,11
557358,977,8,68,82,5,275
557361,1723,21,58,82,3,21
557363,71,4,63,68,2,6
557364,66,3,62,76,12,32
557366,239,6,58,66,2,44
557367,107,4,66,71,2,17
557368,24,3,59,63,2,3
557374,46,2,72,79,6,4
557376,249,5,55,66,5,72
557377,379,11,45,60,2,185
557386,271,7,54,69,6,7
557387,56,3,54,73,10,7
557390,351,10,39,53,5,34
557392,184,6,76,83,2,80
557393,178,5,65,71,2,8
557394,363,4,55,64,6,5
557395,765,11,48,62,3,111
557402,217,5,69,84,7,61
557403,250,5,63,74,5,3
557404,179,5,71,77,2,24
557409,378,9,63,76,5,100
557410,272,6,66,73,2,98
557411,134,6,55,63,3,56
557414,1135,14,39,60,4,563
557416,62,3,56,64,6,29
557417,130,5,72,80,3,51
557421,471,9,66,83,6,80
557428,107,4,50,55,2,41
557429,268,8,62,73,3,101
557432,134,5,37,44,2,61
557440,112,2,50,57,6,23
557442,118,4,51,56,2,29
557443,210,5,70,78,4,14
557444,87,5,64,71,3,14
557445,343,5,60,66,2,103
557446,199,2,59,65,5,27
557449,155,9,48,63,5,61
557452,153,6,67,74,2,25
557455,270,4,57,62,2,43
557458,187,2,61,66,4,64
557464,29,3,63,76,11,6
557470,156,4,75,80,2,54
557472,404,10,53,69,3,78
557473,117,5,56,65,4,51
557476,237,7,54,74,13,33
557479,590,10,70,82,2,41
557480,687,14,56,74,4,225
557484,94,4,56,63,3,38
557491,61,4,77,84,4,18
557495,45,3,80,84,2,7
557499,554,10,65,80,4,35
557500,372,6,45,54,2,118
557502,878,10,57,73,4,188
557503,331,8,54,72,11,3
557505,133,4,70,78,5,33
557510,344,7,45,64,11,90
557514,241,4,72,77,2,17
557515,2100,20,40,67,8,60
557516,1939,15,57,73,2,261
557517,239,5,51,64,6,50
557519,324,12,67,84,3,70
557520,1927,20,50,72,3,10
557521,215,4,66,78,9,93
557522,144,2,54,65,10,13
557527,1531,13,62,79,3,753
557528,1150,14,68,85,2,462
557529,996,12,59,77,7,346
557533,113,2,60,64,3,30
557534,210,4,64,77,10,32
557535,213,5,62,77,6,70
557536,401,11,53,72,8,99
557537,1538,15,56,73,3,599
557539,83,3,79,83,2,18
557540,132,3,55,71,14,44
557541,292,8,30,44,4,57
557545,346,9,58,74,6,36
557547,526,11,39,61,4,3
557550,928,10,68,82,5,136
557553,457,9,37,48,2,43
557554,2825,22,58,81,2,576
557558,201,5,50,66,12,81
557559,312,5,46,65,14,83
557563,752,10,51,67,7,325
557565,17,2,56,62,5,4
557569,521,13,67,84,3,255
557571,276,10,60,73,2,106
557572,241,8,45,59,4,81
557575,167,4,56,61,2,41
557576,1511,16,34,54,2,153
557578,126,5,49,59,6,28
557579,168,4,52,62,7,67
557582,336,7,38,46,2,92
557586,442,7,54,69,5,24
557587,147,6,63,77,9,50
557589,281,9,54,72,6,101
557590,334,5,48,56,4,100
557592,153,4,45,55,7,62
557594,416,9,34,45,3,134
557596,195,4,69,80,8,14
557600,96,6,33,43,3,36
557604,201,6,58,73,5,73
557607,55,2,46,51,4,7
557610,481,13,63,79,3,222
557613,110,3,67,71,2,52
557616,177,5,44,58,6,39
557618,972,10,65,79,3,376
557626,431,8,48,60,5,169
557627,423,7,55,66,3,141
557630,729,12,34,49,4,99
557632,129,4,48,56,5,39
557641,166,4,63,70,4,57
557650,221,4,54,62,3,6
557653,469,7,57,65,2,159
557654,234,4,47,52,2,57
557657,559,7,44,56,6,120
557664,281,11,41,56,4,73
557667,95,3,64,71,5,16
557668,231,4,51,59,5,68
557669,261,8,58,67,2,19
557672,56,3,61,69,6,21
557674,212,7,68,76,2,6
557675,297,8,63,72,2,114
557677,153,4,44,51,4,57
557678,51,2,47,53,5,24
557679,53,3,62,67,3,24
557684,157,5,43,52,5,9
557685,183,2,50,56,5,11
557686,108,5,66,73,2,28
557688,97,4,65,71,3,18
557693,695,11,39,63,14,330
557696,333,11,59,75,4,159
557697,137,5,42,53,4,29
557698,88,4,54,61,4,25
557706,51,4,61,69,5,10
557711,170,3,51,58,5,15
557730,124,3,43,50,5,50
557731,95,2,62,68,5,9
557741,72,2,43,49,5,16
557742,263,2,62,68,5,12
557744,70,6,53,61,3,31
557745,89,3,42,48,4,15
557751,144,2,63,71,7,12
557752,82,2,59,64,4,15
557760,162,3,60,64,2,40
557764,76,5,55,65,3,17
557766,43,3,55,60,3,4
557769,295,3,62,69,5,3
557780,46,3,49,57,6,7
557785,178,3,53,58,3,18
557787,67,3,70,81,9,11
557798,49,3,62,67,3,10
557805,134,4,45,54,6,12
557807,29,2,54,63,8,8
557808,273,7,55,68,7,59
557809,40,2,53,58,4,11
557811,237,4,63,71,5,20
557816,26,3,47,57,8,6
557829,213,4,54,61,4,71
557835,520,10,37,52,3,13
557840,45,3,54,64,8,18
557847,176,3,51,62,9,15
557854,535,9,44,57,3,26
557860,91,2,49,56,6,30
557866,154,6,59,74,10,54
557868,200,6,44,59,7,41
557871,77,2,62,68,5,29
557877,65,3,75,79,2,31
557892,1486,11,48,63,5,66
557900,239,7,60,75,9,103
557915,96,3,60,67,5,45
557922,116,5,62,77,11,12
557924,71,2,46,54,7,32
557925,237,4,53,61,4,67
557938,131,5,55,61,2,45
557952,230,7,57,70,6,15
557953,99,4,61,75,11,30
557955,229,4,58,72,11,11
557959,75,3,52,57,3,34
557962,679,6,54,61,2,102
557965,160,2,53,56,2,4
557967,62,3,50,56,4,13
557969,188,4,52,58,3,16
557970,64,3,39,47,6,30
557972,178,7,64,80,5,35
557978,152,4,52,62,7,20
557986,31,4,49,55,3,5
557999,937,12,53,73,5,162
558001,76,3,51,60,7,14
558004,301,4,55,71,13,21
558006,42,3,43,53,8,14
558009,129,3,66,70,2,60
558020,35,3,53,64,9,15
558021,243,6,42,52,5,21
558031,59,2,57,75,17,19
558033,91,5,54,70,12,21
558037,56,5,55,73,14,17
558039,316,5,37,43,2,34
558047,156,3,42,51,7,14
558048,36,2,38,43,4,3
558051,286,7,54,69,6,24
558053,55,2,38,43,4,27
558055,54,3,49,55,4,9
558061,344,4,57,76,16,22
558063,839,12,60,78,6,158
558065,353,8,44,57,5,52
558066,164,4,53,62,6,39
558074,38,3,55,74,17,5
558075,66,3,44,55,9,9
558080,126,6,59,70,3,51
558084,52,5,48,54,2,17
558085,19,2,54,68,13,3
558101,37,5,44,57,9,8
558103,239,5,61,68,3,40
558105,56,2,43,52,8,22
558106,33,4,58,68,7,4
558109,441,8,59,73,7,28
558121,149,4,52,57,2,20
558128,43,4,55,74,10,21
558131,113,4,44,53,4,44
558136,215,4,50,56,3,7
558147,47,3,61,65,2,9
558151,150,3,56,60,2,47
558155,66,2,63,66,2,19
558169,65,6,48,58,4,30
558175,307,4,46,56,7,68
558179,150,4,44,57,7,56
558192,90,4,43,56,7,19
558194,63,3,46,53,3,9
558198,82,3,39,46,5,23
558208,77,4,61,79,15,38
558212,138,2,56,59,2,29
558214,449,9,58,72,6,150
558218,311,6,57,65,3,9
558220,80,6,64,75,6,4
558222,41,3,46,58,7,11
558231,103,4,67,72,2,32
558235,150,4,72,81,3,31
558240,29,2,62,69,6,4
558243,385,5,57,72,11,83
558247,230,7,58,70,6,6
558248,114,3,68,76,6,22
558253,135,4,64,74,7,28
558259,198,4,55,60,2,94
558264,26,2,52,56,3,3
558267,151,7,60,72,6,33
558270,104,4,54,64,7,9
558271,392,6,65,77,4,15
558275,219,7,57,71,8,15
558276,65,2,55,62,6,5
558279,82,5,51,63,8,4
558283,100,5,62,69,2,4
558284,34,3,63,69,4,12
558286,180,6,61,75,5,85
558294,43,4,56,68,8,4
558296,160,3,68,76,6,6
558309,172,9,53,69,5,13
558315,88,2,44,53,8,27
558323,161,5,48,55,3,6
558329,1134,8,53,62,2,256
558333,54,4,50,55,2,3
558341,65,3,66,74,6,3
558343,361,4,48,55,4,161
558349,78,2,49,55,5,26
558350,685,11,57,73,4,140
558352,56,3,60,65,3,15
558358,115,3,70,74,2,46
558361,21,2,49,55,5,9
558362,64,4,58,66,5,11
558364,94,2,71,74,2,36
558365,190,5,53,66,7,22
558375,43,4,46,56,7,19
558376,28,2,51,55,3,14
558381,155,2,53,58,4,47
558386,198,6,54,66,7,62
558395,376,4,54,60,3,152
558398,504,6,47,57,5,98
558399,412,4,56,62,3,38
558400,265,7,43,51,2,20
558408,51,2,60,65,4,5
558410,2066,12,55,69,2,24
558419,760,11,46,61,3,203
558420,567,5,42,59,12,50
558423,101,3,60,66,4,26
558426,319,5,54,62,4,31
558431,65,6,47,59,7,31
558432,109,2,46,53,6,53
558435,462,6,51,63,5,54
558436,300,7,52,63,5,88
558437,63,2,51,57,5,3
558438,155,5,35,41,2,52
558442,462,8,46,57,4,56
558444,401,8,48,66,5,59
558447,510,9,46,62,6,32
558449,229,7,47,60,6,90
558452,12,2,57,64,6,3
558456,2043,13,23,38,2,292
558457,357,7,50,68,6,111
558459,62,2,59,64,4,17
558460,239,3,42,47,3,71
558463,164,6,41,56,6,39
558465,414,10,31,43,3,103
558467,153,3,36,40,2,49
558470,111,4,60,66,3,44
558471,527,3,62,70,5,262
558472,518,6,49,69,7,65
558474,371,8,40,55,4,75
558475,121,3,31,36,3,12
558478,166,2,62,67,4,79
558479,377,8,29,38,2,58
558486,229,3,58,66,6,68
558487,213,5,56,65,4,40
558488,184,5,40,55,11,9
558489,249,3,32,40,6,26
558490,214,5,50,63,9,89
558491,822,12,36,50,2,281
558493,529,10,40,57,6,111
558494,131,3,40,45,3,42
558498,214,6,44,59,6,9
558499,56,4,41,46,2,26
558504,431,6,39,46,2,198
558506,43,2,57,63,5,3
558507,30,4,49,64,12,6
558509,662,9,36,49,4,22
558510,313,7,28,43,5,75
558512,205,5,54,65,7,51
558514,120,6,48,55,2,37
558517,428,7,52,66,6,86
558519,648,11,51,67,3,40
558520,2554,16,42,60,2,71
558521,153,3,46,53,5,27
558522,452,10,37,52,5,214
558523,253,5,38,52,6,39
558526,512,5,53,66,9,52
558528,81,4,48,54,3,4
558530,44,2,54,58,3,6
558535,130,3,57,64,5,13
558539,533,10,38,51,3,29
558540,281,4,36,41,2,57
558543,62,2,60,66,5,9
558544,192,4,44,50,3,21
558549,389,7,45,59,6,82
558552,1653,15,33,54,3,594
558553,683,11,35,49,3,271
558554,158,3,31,36,3,26
558558,458,7,39,52,5,172
558562,399,6,48,62,5,10
558566,373,8,43,55,5,6
558568,244,2,35,40,4,26
558569,265,4,29,37,5,30
558571,337,8,30,41,2,34
558572,252,5,26,35,5,108
558573,168,5,61,68,3,59
558574,228,5,45,54,5,53
558575,254,5,43,57,6,90
558576,47,3,39,48,7,4
558578,165,5,36,42,2,64
558584,203,6,49,66,6,32
558587,689,11,43,58,3,137
558588,127,3,35,39,2,3
558590,368,7,36,45,3,27
558592,56,3,24,32,4,9
558593,61,3,27,31,2,27
558595,100,5,55,64,5,16
558596,119,5,39,54,6,43
558597,842,14,38,56,2,389
558598,334,6,32,49,8,137
558601,958,12,34,47,2,272
558603,1167,14,41,63,5,46
558605,115,4,45,53,5,38
558611,77,3,42,46,2,16
558612,172,5,42,50,2,34
558616,122,5,35,49,8,15
558620,84,3,42,48,4,19
558621,456,8,32,41,2,74
558623,110,5,57,68,5,54
558624,79,4,39,44,2,32
558625,244,5,33,41,2,16
558630,58,3,33,43,8,26
558634,184,5,26,41,4,13
558641,170,3,53,62,7,40
558644,193,6,29,41,4,29
558647,802,8,39,52,4,254
558649,443,8,49,65,6,203
558650,244,4,45,55,7,13
558651,272,7,34,44,3,85
558652,90,5,55,67,8,13
558653,525,6,48,58,5,231
558656,45,4,47,53,3,12
558662,128,5,36,45,5,32
558669,50,2,44,49,4,12
558670,549,4,43,54,8,39
558671,524,9,45,66,10,94
558672,216,3,45,56,9,53
558673,527,10,30,47,3,40
558674,251,6,32,42,5,50
558676,34,3,45,55,8,6
558677,53,3,43,49,4,16
558678,77,4,53,62,6,37
558679,259,6,43,57,5,119
558681,496,6,42,58,11,144
558682,100,4,49,58,6,20
558683,146,7,37,50,5,58
558685,407,7,43,62,7,186
558687,190,2,43,47,3,66
558688,1697,16,27,45,2,88
558689,39,2,53,58,4,10
558690,124,4,37,42,2,17
558693,205,4,44,49,2,78
558694,158,4,67,79,9,38
558697,84,5,50,60,6,14
